Date,Close,High,Low,Open
2003-07-25,1.1507,1.1549,1.1440,1.1462
2003-07-28,1.1499,1.1520,1.1451,1.1494
2003-07-29,1.1462,1.1540,1.1450,1.1502
2003-07-30,1.1357,1.1467,1.1349,1.1464
2003-07-31,1.1240,1.1372,1.1220,1.1360
2003-08-01,1.1279,1.1282,1.1100,1.1239
2003-08-04,1.1349,1.1376,1.1257,1.1287
2003-08-05,1.1348,1.1380,1.1304,1.1354
2003-08-06,1.1345,1.1427,1.1322,1.1347
2003-08-07,1.1372,1.1417,1.1317,1.1342
2003-08-08,1.1293,1.1384,1.1286,1.1367
2003-08-11,1.1359,1.1380,1.1261,1.1302
2003-08-12,1.1307,1.1372,1.1278,1.1357
2003-08-13,1.1308,1.1332,1.1217,1.1308
2003-08-14,1.1245,1.1339,1.1223,1.1311
2003-08-15,1.1254,1.1312,1.1238,1.1244
2003-08-18,1.1150,1.1269,1.1122,1.1256
2003-08-19,1.1137,1.1160,1.1036,1.1150
2003-08-20,1.1121,1.1148,1.1071,1.1143
2003-08-21,1.0925,1.1128,1.0882,1.1122
2003-08-22,1.0882,1.0946,1.0833,1.0926
2003-08-25,1.0880,1.0919,1.0845,1.0852
2003-08-26,1.0884,1.0907,1.0788,1.0880
2003-08-27,1.0877,1.0933,1.0830,1.0883
2003-08-28,1.0867,1.0913,1.0808,1.0879
2003-08-29,1.0979,1.0999,1.0862,1.0871
2003-09-01,1.0963,1.1016,1.0950,1.0994
2003-09-02,1.0808,1.0966,1.0800,1.0966
2003-09-03,1.0814,1.0872,1.0762,1.0812
2003-09-04,1.0930,1.0944,1.0801,1.0836
2003-09-05,1.1109,1.1137,1.0913,1.0937
2003-09-08,1.1066,1.1129,1.1042,1.1095
2003-09-09,1.1223,1.1239,1.1050,1.1073
2003-09-10,1.1195,1.1238,1.1158,1.1225
2003-09-11,1.1199,1.1272,1.1152,1.1212
2003-09-12,1.1288,1.1324,1.1131,1.1203
2003-09-15,1.1282,1.1310,1.1238,1.1258
2003-09-16,1.1168,1.1317,1.1152,1.1300
2003-09-17,1.1267,1.1296,1.1132,1.1174
2003-09-18,1.1244,1.1346,1.1224,1.1282
2003-09-19,1.1390,1.1390,1.1237,1.1250
2003-09-22,1.1478,1.1503,1.1410,1.1411
2003-09-23,1.1465,1.1526,1.1443,1.1482
2003-09-24,1.1479,1.1495,1.1425,1.1462
2003-09-25,1.1484,1.1534,1.1457,1.1485
2003-09-26,1.1469,1.1497,1.1437,1.1491
2003-09-29,1.1583,1.1596,1.1393,1.1467
2003-09-30,1.1667,1.1691,1.1569,1.1595
2003-10-01,1.1706,1.1734,1.1640,1.1655
2003-10-02,1.1691,1.1768,1.1657,1.1722
2003-10-03,1.1576,1.1720,1.1548,1.1685
2003-10-06,1.1584,1.1597,1.1527,1.1567
2003-10-07,1.1778,1.1811,1.1693,1.1718
2003-10-08,1.1820,1.1841,1.1763,1.1763
2003-10-09,1.1732,1.1862,1.1684,1.1812
2003-10-10,1.1792,1.1849,1.1698,1.1734
2003-10-13,1.1699,1.1849,1.1648,1.1698
2003-10-14,1.1719,1.1765,1.1578,1.1699
2003-10-15,1.1619,1.1749,1.1585,1.1634
2003-10-16,1.1591,1.1697,1.1562,1.1590
2003-10-17,1.1667,1.1684,1.1545,1.1591
2003-10-20,1.1634,1.1713,1.1598,1.1632
2003-10-21,1.1662,1.1698,1.1613,1.1648
2003-10-22,1.1811,1.1827,1.1647,1.1799
2003-10-23,1.1813,1.1843,1.1754,1.1777
2003-10-24,1.1785,1.1857,1.1756,1.1775
2003-10-27,1.1734,1.1785,1.1713,1.1733
2003-10-28,1.1670,1.1749,1.1648,1.1682
2003-10-29,1.1661,1.1719,1.1648,1.1669
2003-10-30,1.1619,1.1756,1.1605,1.1627
2003-10-31,1.1577,1.1656,1.1559,1.1625
2003-11-03,1.1461,1.1619,1.1424,1.1454
2003-11-04,1.1490,1.1515,1.1423,1.1456
2003-11-05,1.1441,1.1503,1.1409,1.1492
2003-11-06,1.1405,1.1461,1.1382,1.1409
2003-11-07,1.1526,1.1540,1.1373,1.1409
2003-11-10,1.1490,1.1536,1.1463,1.1512
2003-11-11,1.1505,1.1527,1.1440,1.1509
2003-11-12,1.1626,1.1660,1.1497,1.1627
2003-11-13,1.1727,1.1742,1.1625,1.1727
2003-11-14,1.1775,1.1799,1.1720,1.1727
2003-11-17,1.1746,1.1848,1.1721,1.1756
2003-11-18,1.1963,1.1971,1.1732,1.1948
2003-11-19,1.1892,1.1977,1.1870,1.1879
2003-11-20,1.1907,1.2000,1.1870,1.1907
2003-11-21,1.1914,1.1936,1.1855,1.1900
2003-11-24,1.1764,1.1914,1.1753,1.1768
2003-11-25,1.1791,1.1818,1.1749,1.1782
2003-11-26,1.1921,1.1943,1.1764,1.1928
2003-11-27,1.1907,1.1943,1.1883,1.1900
2003-11-28,1.1985,1.2015,1.1893,1.1900
2003-12-01,1.1969,1.2041,1.1933,1.1971
2003-12-02,1.2094,1.2094,1.1940,1.2073
2003-12-03,1.2114,1.2128,1.2058,1.2094
2003-12-04,1.2085,1.2152,1.2027,1.2084
2003-12-05,1.2165,1.2177,1.2058,1.2094
2003-12-08,1.2223,1.2237,1.2149,1.2216
2003-12-09,1.2249,1.2278,1.2180,1.2230
2003-12-10,1.2209,1.2266,1.2150,1.2216
2003-12-11,1.2222,1.2230,1.2108,1.2220
2003-12-12,1.2273,1.2303,1.2201,1.2223
2003-12-15,1.2302,1.2323,1.2128,1.2142
2003-12-16,1.2334,1.2361,1.2294,1.2298
2003-12-17,1.2400,1.2421,1.2294,1.2330
2003-12-18,1.2417,1.2438,1.2288,1.2424
2003-12-19,1.2387,1.2438,1.2342,1.2418
2003-12-22,1.2407,1.2447,1.2346,1.2403
2003-12-23,1.2389,1.2428,1.2383,1.2405
2003-12-24,1.2444,1.2467,1.2381,1.2446
2003-12-25,1.2448,1.2462,1.2438,1.2446
2003-12-26,1.2424,1.2467,1.2421,1.2446
2003-12-29,1.2489,1.2510,1.2423,1.2486
2003-12-30,1.2546,1.2561,1.2474,1.2546
2003-12-31,1.2591,1.2646,1.2513,1.2547
2004-01-01,1.2560,1.2597,1.2526,1.2546
2004-01-02,1.2589,1.2626,1.2518,1.2582
2004-01-05,1.2676,1.2695,1.2575,1.2661
2004-01-06,1.2726,1.2810,1.2654,1.2755
2004-01-07,1.2623,1.2762,1.2618,1.2647
2004-01-08,1.2768,1.2776,1.2558,1.2755
2004-01-09,1.2812,1.2868,1.2697,1.2760
2004-01-12,1.2733,1.2898,1.2733,1.2753
2004-01-13,1.2769,1.2797,1.2709,1.2745
2004-01-14,1.2645,1.2789,1.2625,1.2660
2004-01-15,1.2587,1.2670,1.2558,1.2581
2004-01-16,1.2393,1.2608,1.2350,1.2575
2004-01-19,1.2352,1.2422,1.2330,1.2367
2004-01-20,1.2589,1.2597,1.2338,1.2352
2004-01-21,1.2634,1.2673,1.2546,1.2562
2004-01-22,1.2733,1.2747,1.2630,1.2630
2004-01-23,1.2577,1.2775,1.2561,1.2705
2004-01-26,1.2467,1.2611,1.2453,1.2561
2004-01-27,1.2644,1.2661,1.2438,1.2467
2004-01-28,1.2421,1.2645,1.2410,1.2626
2004-01-29,1.2407,1.2526,1.2359,1.2510
2004-01-30,1.2474,1.2490,1.2345,1.2474
2004-02-02,1.2439,1.2483,1.2388,1.2414
2004-02-03,1.2545,1.2596,1.2410,1.2536
2004-02-04,1.2546,1.2562,1.2489,1.2525
2004-02-05,1.2546,1.2640,1.2517,1.2536
2004-02-06,1.2704,1.2724,1.2539,1.2539
2004-02-09,1.2696,1.2761,1.2615,1.2676
2004-02-10,1.2680,1.2788,1.2663,1.2683
2004-02-11,1.2825,1.2834,1.2646,1.2703
2004-02-12,1.2803,1.2846,1.2783,1.2810
2004-02-13,1.2740,1.2891,1.2711,1.2790
2004-02-16,1.2763,1.2789,1.2711,1.2740
2004-02-17,1.2854,1.2877,1.2749,1.2834
2004-02-18,1.2705,1.2927,1.2655,1.2834
2004-02-19,1.2732,1.2745,1.2647,1.2704
2004-02-20,1.2532,1.2762,1.2489,1.2697
2004-02-23,1.2573,1.2595,1.2446,1.2525
2004-02-24,1.2677,1.2711,1.2518,1.2538
2004-02-25,1.2493,1.2705,1.2473,1.2683
2004-02-26,1.2433,1.2515,1.2380,1.2489
2004-02-27,1.2486,1.2504,1.2367,1.2432
2004-03-01,1.2460,1.2539,1.2418,1.2482
2004-03-02,1.2216,1.2467,1.2194,1.2446
2004-03-03,1.2187,1.2223,1.2056,1.2223
2004-03-04,1.2195,1.2242,1.2130,1.2192
2004-03-05,1.2368,1.2431,1.2173,1.2192
2004-03-08,1.2394,1.2417,1.2336,1.2381
2004-03-09,1.2322,1.2460,1.2272,1.2388
2004-03-10,1.2230,1.2365,1.2223,1.2345
2004-03-11,1.2345,1.2386,1.2158,1.2230
2004-03-12,1.2216,1.2372,1.2170,1.2316
2004-03-15,1.2266,1.2316,1.2181,1.2263
2004-03-16,1.2266,1.2372,1.2235,1.2256
2004-03-17,1.2228,1.2288,1.2173,1.2238
2004-03-18,1.2387,1.2432,1.2216,1.2371
2004-03-19,1.2286,1.2407,1.2252,1.2374
2004-03-22,1.2344,1.2401,1.2220,1.2323
2004-03-23,1.2345,1.2367,1.2316,1.2316
2004-03-24,1.2115,1.2367,1.2107,1.2124
2004-03-25,1.2134,1.2200,1.2092,1.2135
2004-03-26,1.2130,1.2209,1.2070,1.2134
2004-03-29,1.2157,1.2166,1.2043,1.2144
2004-03-30,1.2180,1.2228,1.2148,1.2166
2004-03-31,1.2314,1.2323,1.2163,1.2302
2004-04-01,1.2359,1.2388,1.2295,1.2295
2004-04-02,1.2130,1.2371,1.2130,1.2346
2004-04-05,1.1999,1.2130,1.1979,1.2121
2004-04-06,1.2134,1.2141,1.1979,1.2019
2004-04-07,1.2165,1.2194,1.2044,1.2086
2004-04-08,1.2079,1.2221,1.2057,1.2172
2004-04-09,1.2094,1.2115,1.2062,1.2074
2004-04-12,1.2067,1.2097,1.2049,1.2086
2004-04-13,1.1936,1.2079,1.1900,1.2070
2004-04-14,1.1956,1.1971,1.1864,1.1943
2004-04-15,1.1972,1.1992,1.1886,1.1964
2004-04-16,1.1993,1.2043,1.1920,1.1972
2004-04-19,1.2001,1.2077,1.1993,1.2015
2004-04-20,1.1842,1.2015,1.1818,1.2015
2004-04-21,1.1820,1.1914,1.1812,1.1861
2004-04-22,1.1921,1.1928,1.1776,1.1828
2004-04-23,1.1841,1.1942,1.1792,1.1906
2004-04-26,1.1857,1.1883,1.1756,1.1797
2004-04-27,1.1921,1.1947,1.1828,1.1871
2004-04-28,1.1835,1.1950,1.1815,1.1934
2004-04-29,1.1959,1.1983,1.1799,1.1832
2004-04-30,1.1979,1.2009,1.1914,1.1979
2004-05-03,1.1930,1.1993,1.1914,1.1976
2004-05-04,1.2088,1.2116,1.1923,1.1927
2004-05-05,1.2171,1.2179,1.2093,1.2111
2004-05-06,1.2071,1.2173,1.2058,1.2165
2004-05-07,1.1886,1.2130,1.1871,1.2072
2004-05-10,1.1840,1.1892,1.1807,1.1868
2004-05-11,1.1861,1.1890,1.1786,1.1833
2004-05-12,1.1904,1.1941,1.1832,1.1874
2004-05-13,1.1821,1.1933,1.1778,1.1907
2004-05-14,1.1880,1.1901,1.1776,1.1818
2004-05-17,1.2004,1.2061,1.1875,1.1886
2004-05-18,1.1939,1.2038,1.1927,1.2014
2004-05-19,1.2010,1.2044,1.1933,1.1950
2004-05-20,1.1957,1.2012,1.1886,1.2007
2004-05-21,1.2022,1.2070,1.1935,1.1935
2004-05-24,1.1993,1.2023,1.1928,1.1979
2004-05-25,1.2092,1.2127,1.1979,1.2008
2004-05-26,1.2107,1.2143,1.2073,1.2094
2004-05-27,1.2266,1.2288,1.2084,1.2101
2004-05-28,1.2209,1.2295,1.2194,1.2266
2004-05-31,1.2194,1.2249,1.2176,1.2247
2004-06-01,1.2226,1.2265,1.2152,1.2194
2004-06-02,1.2221,1.2306,1.2202,1.2226
2004-06-03,1.2216,1.2251,1.2165,1.2209
2004-06-04,1.2289,1.2299,1.2139,1.2218
2004-06-07,1.2310,1.2338,1.2283,1.2283
2004-06-08,1.2259,1.2351,1.2242,1.2310
2004-06-09,1.2040,1.2273,1.2037,1.2261
2004-06-10,1.2101,1.2116,1.2019,1.2046
2004-06-11,1.2007,1.2113,1.1962,1.2108
2004-06-14,1.2059,1.2086,1.1950,1.2003
2004-06-15,1.2158,1.2165,1.2022,1.2065
2004-06-16,1.2006,1.2165,1.1976,1.2158
2004-06-17,1.2061,1.2076,1.1989,1.2001
2004-06-18,1.2137,1.2144,1.1971,1.2051
2004-06-21,1.2108,1.2144,1.2072,1.2137
2004-06-22,1.2094,1.2131,1.2063,1.2102
2004-06-23,1.2081,1.2192,1.2060,1.2093
2004-06-24,1.2169,1.2188,1.2037,1.2085
2004-06-25,1.2150,1.2188,1.2103,1.2162
2004-06-28,1.2183,1.2228,1.2117,1.2137
2004-06-29,1.2078,1.2194,1.2065,1.2185
2004-06-30,1.2172,1.2173,1.2062,1.2079
2004-07-01,1.2169,1.2209,1.2129,1.2189
2004-07-02,1.2321,1.2330,1.2164,1.2164
2004-07-05,1.2294,1.2331,1.2278,1.2315
2004-07-06,1.2280,1.2331,1.2278,1.2280
2004-07-07,1.2366,1.2389,1.2270,1.2303
2004-07-08,1.2389,1.2405,1.2336,1.2366
2004-07-09,1.2410,1.2424,1.2367,1.2388
2004-07-12,1.2401,1.2436,1.2384,1.2410
2004-07-13,1.2332,1.2412,1.2295,1.2326
2004-07-14,1.2381,1.2421,1.2312,1.2393
2004-07-15,1.2353,1.2389,1.2347,1.2381
2004-07-16,1.2446,1.2460,1.2344,1.2344
2004-07-19,1.2439,1.2460,1.2394,1.2429
2004-07-20,1.2323,1.2453,1.2297,1.2326
2004-07-21,1.2273,1.2352,1.2208,1.2323
2004-07-22,1.2251,1.2295,1.2229,1.2252
2004-07-23,1.2092,1.2266,1.2087,1.2249
2004-07-26,1.2134,1.2172,1.2087,1.2092
2004-07-27,1.2051,1.2193,1.2029,1.2150
2004-07-28,1.2050,1.2079,1.1993,1.2049
2004-07-29,1.2036,1.2098,1.1987,1.2029
2004-07-30,1.2007,1.2116,1.2000,1.2029
2004-08-02,1.2015,1.2094,1.2012,1.2062
2004-08-03,1.2050,1.2078,1.1991,1.2028
2004-08-04,1.2055,1.2070,1.1965,1.2065
2004-08-05,1.2056,1.2073,1.2015,1.2043
2004-08-06,1.2280,1.2288,1.2037,1.2058
2004-08-09,1.2266,1.2288,1.2244,1.2273
2004-08-10,1.2230,1.2316,1.2223,1.2267
2004-08-11,1.2216,1.2247,1.2060,1.2211
2004-08-12,1.2244,1.2301,1.2214,1.2215
2004-08-13,1.2372,1.2374,1.2172,1.2259
2004-08-16,1.2352,1.2381,1.2315,1.2365
2004-08-17,1.2352,1.2388,1.2307,1.2359
2004-08-18,1.2330,1.2366,1.2283,1.2323
2004-08-19,1.2365,1.2378,1.2329,1.2336
2004-08-20,1.2304,1.2382,1.2274,1.2362
2004-08-23,1.2130,1.2316,1.2129,1.2315
2004-08-24,1.2079,1.2166,1.2058,1.2137
2004-08-25,1.2080,1.2115,1.2049,1.2080
2004-08-26,1.2101,1.2121,1.2037,1.2086
2004-08-27,1.2012,1.2135,1.1994,1.2100
2004-08-30,1.2043,1.2069,1.1985,1.2015
2004-08-31,1.2174,1.2194,1.2038,1.2051
2004-09-01,1.2193,1.2217,1.2143,1.2185
2004-09-02,1.2170,1.2199,1.2137,1.2186
2004-09-03,1.2056,1.2193,1.2036,1.2165
2004-09-06,1.2062,1.2079,1.2043,1.2071
2004-09-07,1.2102,1.2110,1.2050,1.2103
2004-09-08,1.2181,1.2192,1.2022,1.2188
2004-09-09,1.2237,1.2243,1.2153,1.2181
2004-09-10,1.2266,1.2309,1.2156,1.2194
2004-09-13,1.2258,1.2287,1.2220,1.2252
2004-09-14,1.2256,1.2294,1.2221,1.2246
2004-09-15,1.2150,1.2259,1.2130,1.2253
2004-09-16,1.2184,1.2199,1.2120,1.2153
2004-09-17,1.2173,1.2223,1.2152,1.2187
2004-09-20,1.2165,1.2197,1.2122,1.2165
2004-09-21,1.2325,1.2345,1.2163,1.2165
2004-09-22,1.2263,1.2338,1.2223,1.2336
2004-09-23,1.2268,1.2338,1.2251,1.2256
2004-09-24,1.2274,1.2361,1.2231,1.2271
2004-09-27,1.2295,1.2314,1.2244,1.2290
2004-09-28,1.2323,1.2347,1.2278,1.2288
2004-09-29,1.2331,1.2338,1.2286,1.2316
2004-09-30,1.2431,1.2444,1.2309,1.2324
2004-10-01,1.2407,1.2438,1.2381,1.2431
2004-10-04,1.2286,1.2407,1.2252,1.2388
2004-10-05,1.2309,1.2329,1.2259,1.2280
2004-10-06,1.2273,1.2322,1.2243,1.2316
2004-10-07,1.2295,1.2311,1.2267,1.2278
2004-10-08,1.2409,1.2433,1.2280,1.2287
2004-10-11,1.2380,1.2416,1.2365,1.2411
2004-10-12,1.2318,1.2381,1.2285,1.2378
2004-10-13,1.2339,1.2354,1.2223,1.2323
2004-10-14,1.2381,1.2417,1.2316,1.2344
2004-10-15,1.2474,1.2495,1.2374,1.2388
2004-10-18,1.2488,1.2532,1.2459,1.2472
2004-10-19,1.2512,1.2525,1.2446,1.2497
2004-10-20,1.2575,1.2627,1.2483,1.2517
2004-10-21,1.2609,1.2648,1.2567,1.2580
2004-10-22,1.2684,1.2689,1.2595,1.2617
2004-10-25,1.2795,1.2829,1.2673,1.2675
2004-10-26,1.2745,1.2841,1.2723,1.2798
2004-10-27,1.2696,1.2811,1.2690,1.2759
2004-10-28,1.2742,1.2763,1.2626,1.2702
2004-10-29,1.2783,1.2797,1.2704,1.2738
2004-11-01,1.2747,1.2831,1.2713,1.2740
2004-11-02,1.2739,1.2755,1.2661,1.2740
2004-11-03,1.2822,1.2829,1.2652,1.2815
2004-11-04,1.2869,1.2897,1.2788,1.2856
2004-11-05,1.2942,1.2950,1.2757,1.2856
2004-11-08,1.2914,1.2984,1.2903,1.2913
2004-11-09,1.2897,1.2940,1.2879,1.2896
2004-11-10,1.2888,1.3005,1.2847,1.2898
2004-11-11,1.2899,1.2918,1.2854,1.2884
2004-11-12,1.2979,1.2989,1.2870,1.2906
2004-11-15,1.2943,1.2998,1.2913,1.2970
2004-11-16,1.2953,1.2996,1.2917,1.2963
2004-11-17,1.3029,1.3048,1.2946,1.3040
2004-11-18,1.2958,1.3075,1.2936,1.2970
2004-11-19,1.3015,1.3068,1.2934,1.2970
2004-11-22,1.3042,1.3050,1.3006,1.3027
2004-11-23,1.3084,1.3105,1.2970,1.3035
2004-11-24,1.3184,1.3186,1.3077,1.3078
2004-11-25,1.3273,1.3280,1.3157,1.3171
2004-11-26,1.3293,1.3329,1.3180,1.3238
2004-11-29,1.3274,1.3302,1.3224,1.3266
2004-11-30,1.3281,1.3334,1.3229,1.3273
2004-12-01,1.3344,1.3358,1.3272,1.3286
2004-12-02,1.3265,1.3381,1.3234,1.3315
2004-12-03,1.3456,1.3459,1.3251,1.3269
2004-12-06,1.3402,1.3456,1.3386,1.3439
2004-12-07,1.3420,1.3467,1.3386,1.3417
2004-12-08,1.3336,1.3432,1.3190,1.3331
2004-12-09,1.3308,1.3360,1.3248,1.3329
2004-12-10,1.3236,1.3329,1.3136,1.3324
2004-12-13,1.3308,1.3328,1.3185,1.3202
2004-12-14,1.3293,1.3334,1.3256,1.3320
2004-12-15,1.3400,1.3444,1.3257,1.3298
2004-12-16,1.3242,1.3429,1.3200,1.3402
2004-12-17,1.3306,1.3315,1.3222,1.3229
2004-12-20,1.3393,1.3410,1.3293,1.3322
2004-12-21,1.3366,1.3408,1.3348,1.3388
2004-12-22,1.3387,1.3403,1.3341,1.3360
2004-12-23,1.3510,1.3516,1.3378,1.3391
2004-12-24,1.3524,1.3547,1.3481,1.3499
2004-12-27,1.3611,1.3638,1.3510,1.3525
2004-12-28,1.3609,1.3640,1.3585,1.3614
2004-12-29,1.3603,1.3645,1.3552,1.3609
2004-12-30,1.3634,1.3667,1.3572,1.3645
2004-12-31,1.3552,1.3660,1.3509,1.3645
2005-01-03,1.3466,1.3580,1.3380,1.3552
2005-01-04,1.3272,1.3494,1.3245,1.3478
2005-01-05,1.3258,1.3301,1.3207,1.3265
2005-01-06,1.3172,1.3280,1.3150,1.3258
2005-01-07,1.3050,1.3249,1.3020,1.3164
2005-01-10,1.3075,1.3120,1.3044,1.3087
2005-01-11,1.3106,1.3170,1.3063,1.3085
2005-01-12,1.3250,1.3292,1.3078,1.3119
2005-01-13,1.3214,1.3272,1.3191,1.3263
2005-01-14,1.3107,1.3222,1.3051,1.3198
2005-01-17,1.3063,1.3128,1.3056,1.3097
2005-01-18,1.3021,1.3072,1.2992,1.3071
2005-01-19,1.3006,1.3118,1.2960,1.3028
2005-01-20,1.2964,1.3022,1.2918,1.2991
2005-01-21,1.3042,1.3065,1.2927,1.2953
2005-01-24,1.3056,1.3099,1.3022,1.3041
2005-01-25,1.2970,1.3075,1.2940,1.3058
2005-01-26,1.3080,1.3107,1.2962,1.2962
2005-01-27,1.3042,1.3123,1.3006,1.3068
2005-01-28,1.3036,1.3079,1.2982,1.3035
2005-01-31,1.3033,1.3058,1.2970,1.3033
2005-02-01,1.3042,1.3063,1.2997,1.3022
2005-02-02,1.3023,1.3093,1.3006,1.3050
2005-02-03,1.2970,1.3042,1.2937,1.3039
2005-02-04,1.2872,1.3042,1.2863,1.2964
2005-02-07,1.2755,1.2869,1.2728,1.2869
2005-02-08,1.2762,1.2797,1.2730,1.2774
2005-02-09,1.2810,1.2812,1.2735,1.2791
2005-02-10,1.2876,1.2905,1.2738,1.2878
2005-02-11,1.2865,1.2897,1.2841,1.2878
2005-02-14,1.2973,1.2990,1.2853,1.2961
2005-02-15,1.3023,1.3051,1.2948,1.2961
2005-02-16,1.3030,1.3063,1.2956,1.3014
2005-02-17,1.3068,1.3088,1.3011,1.3039
2005-02-18,1.3065,1.3083,1.3009,1.3070
2005-02-21,1.3063,1.3078,1.3028,1.3059
2005-02-22,1.3257,1.3262,1.3051,1.3068
2005-02-23,1.3208,1.3273,1.3181,1.3257
2005-02-24,1.3193,1.3270,1.3172,1.3229
2005-02-25,1.3244,1.3246,1.3142,1.3200
2005-02-28,1.3222,1.3278,1.3216,1.3242
2005-03-01,1.3183,1.3243,1.3164,1.3183
2005-03-02,1.3132,1.3191,1.3084,1.3185
2005-03-03,1.3106,1.3164,1.3093,1.3134
2005-03-04,1.3236,1.3258,1.3087,1.3107
2005-03-07,1.3209,1.3247,1.3176,1.3230
2005-03-08,1.3341,1.3363,1.3195,1.3343
2005-03-09,1.3389,1.3423,1.3328,1.3342
2005-03-10,1.3415,1.3456,1.3367,1.3400
2005-03-11,1.3453,1.3481,1.3390,1.3424
2005-03-14,1.3365,1.3478,1.3331,1.3464
2005-03-15,1.3306,1.3411,1.3293,1.3366
2005-03-16,1.3416,1.3438,1.3288,1.3313
2005-03-17,1.3375,1.3421,1.3338,1.3410
2005-03-18,1.3323,1.3386,1.3260,1.3371
2005-03-21,1.3155,1.3316,1.3137,1.3309
2005-03-22,1.3080,1.3225,1.3050,1.3177
2005-03-23,1.2982,1.3088,1.2955,1.3085
2005-03-24,1.2937,1.3033,1.2929,1.2976
2005-03-25,1.2955,1.2969,1.2925,1.2938
2005-03-28,1.2895,1.2962,1.2852,1.2950
2005-03-29,1.2921,1.2956,1.2873,1.2876
2005-03-30,1.2913,1.2984,1.2907,1.2921
2005-03-31,1.2962,1.3018,1.2908,1.2931
2005-04-01,1.2906,1.3051,1.2868,1.2959
2005-04-04,1.2848,1.2906,1.2815,1.2881
2005-04-05,1.2851,1.2877,1.2796,1.2853
2005-04-06,1.2869,1.2909,1.2835,1.2864
2005-04-07,1.2848,1.2940,1.2842,1.2866
2005-04-08,1.2920,1.2942,1.2805,1.2856
2005-04-11,1.2968,1.3003,1.2904,1.2928
2005-04-12,1.2916,1.3014,1.2860,1.2975
2005-04-13,1.2919,1.2954,1.2847,1.2918
2005-04-14,1.2799,1.2920,1.2788,1.2824
2005-04-15,1.2898,1.2941,1.2775,1.2817
2005-04-18,1.3023,1.3044,1.2775,1.2915
2005-04-19,1.3054,1.3077,1.2978,1.3014
2005-04-20,1.3084,1.3103,1.2988,1.3071
2005-04-21,1.3047,1.3124,1.3022,1.3091
2005-04-22,1.3064,1.3095,1.3018,1.3053
2005-04-25,1.2987,1.3064,1.2950,1.3064
2005-04-26,1.2987,1.3015,1.2941,1.2998
2005-04-27,1.2921,1.2992,1.2901,1.2989
2005-04-28,1.2901,1.2942,1.2878,1.2929
2005-04-29,1.2869,1.2980,1.2850,1.2893
2005-05-02,1.2850,1.2875,1.2832,1.2859
2005-05-03,1.2872,1.2912,1.2825,1.2859
2005-05-04,1.2951,1.2973,1.2866,1.2886
2005-05-05,1.2955,1.2990,1.2922,1.2943
2005-05-06,1.2834,1.2964,1.2806,1.2954
2005-05-09,1.2858,1.2876,1.2787,1.2815
2005-05-10,1.2874,1.2891,1.2812,1.2859
2005-05-11,1.2803,1.2913,1.2773,1.2869
2005-05-12,1.2676,1.2815,1.2663,1.2803
2005-05-13,1.2619,1.2688,1.2607,1.2675
2005-05-16,1.2631,1.2649,1.2578,1.2612
2005-05-17,1.2606,1.2663,1.2590,1.2633
2005-05-18,1.2673,1.2690,1.2582,1.2596
2005-05-19,1.2635,1.2690,1.2600,1.2680
2005-05-20,1.2550,1.2655,1.2533,1.2632
2005-05-23,1.2568,1.2599,1.2531,1.2542
2005-05-24,1.2576,1.2630,1.2553,1.2584
2005-05-25,1.2599,1.2620,1.2548,1.2584
2005-05-26,1.2511,1.2614,1.2492,1.2605
2005-05-27,1.2571,1.2589,1.2503,1.2509
2005-05-30,1.2473,1.2571,1.2460,1.2529
2005-05-31,1.2305,1.2486,1.2292,1.2468
2005-06-01,1.2199,1.2340,1.2157,1.2305
2005-06-02,1.2276,1.2296,1.2177,1.2203
2005-06-03,1.2227,1.2342,1.2201,1.2274
2005-06-06,1.2258,1.2294,1.2216,1.2227
2005-06-07,1.2281,1.2314,1.2235,1.2264
2005-06-08,1.2233,1.2353,1.2202,1.2284
2005-06-09,1.2225,1.2256,1.2172,1.2228
2005-06-10,1.2130,1.2249,1.2104,1.2218
2005-06-13,1.2113,1.2130,1.2024,1.2109
2005-06-14,1.2028,1.2181,1.2018,1.2106
2005-06-15,1.2121,1.2132,1.2013,1.2029
2005-06-16,1.2101,1.2168,1.2054,1.2110
2005-06-17,1.2283,1.2289,1.2088,1.2098
2005-06-20,1.2151,1.2283,1.2122,1.2220
2005-06-21,1.2174,1.2186,1.2065,1.2140
2005-06-22,1.2128,1.2206,1.2094,1.2174
2005-06-23,1.2029,1.2144,1.2014,1.2126
2005-06-24,1.2084,1.2110,1.1981,1.2040
2005-06-27,1.2166,1.2185,1.2084,1.2099
2005-06-28,1.2063,1.2174,1.2046,1.2158
2005-06-29,1.2070,1.2111,1.2012,1.2057
2005-06-30,1.2092,1.2119,1.2040,1.2063
2005-07-01,1.1939,1.2106,1.1933,1.2099
2005-07-04,1.1896,1.1949,1.1885,1.1935
2005-07-05,1.1915,1.1939,1.1864,1.1903
2005-07-06,1.1931,1.1952,1.1888,1.1916
2005-07-07,1.1948,1.2040,1.1905,1.1927
2005-07-08,1.1974,1.1986,1.1871,1.1940
2005-07-11,1.2071,1.2085,1.1954,1.1973
2005-07-12,1.2238,1.2254,1.2049,1.2063
2005-07-13,1.2078,1.2239,1.2071,1.2239
2005-07-14,1.2080,1.2124,1.2055,1.2089
2005-07-15,1.2040,1.2137,1.2010,1.2080
2005-07-18,1.2073,1.2089,1.2018,1.2034
2005-07-19,1.2030,1.2066,1.1950,1.2051
